"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          88,      -7.104552431,      -4.790252134,      -5.571251668,      -4.794257958,      -10.59299207,      0.4989440636,     0.02347204998,   0.0008479082346,                 0,                 0,                 0,   0.0001619726601,     0.02347204998,   0.0008479082346,                 0,      0.0361241662,    0.001376357783
          0,           0,          89,       -7.11426056,      -4.799318432,      -5.588853249,      -4.804464171,      -10.59212037,      0.4989440636,     0.02329781422,   0.0008452055052,                 0,                 0,                 0,   0.0001600479233,     0.02329781422,   0.0008452055052,                 0,     0.03627831767,    0.001376357783
          0,           0,          90,      -7.123737957,      -4.808306685,      -5.606258527,      -4.814555411,      -10.59125576,      0.4989440636,     0.02312666404,   0.0008422343646,                 0,                 0,                 0,   0.0001583374895,     0.02312666404,   0.0008422343646,                 0,     0.03641832488,    0.001376357783
          0,           0,          91,      -7.133026856,      -4.817215624,      -5.623470839,      -4.824534847,      -10.59038187,      0.4989440636,     0.02295851909,   0.0008390018719,                 0,                 0,                 0,   0.0001568218199,     0.02295851909,   0.0008390018719,                 0,     0.03654425046,    0.001376357783
          0,           0,          92,      -7.142163473,      -4.826043986,       -5.64049212,      -4.834405503,      -10.58950836,      0.4989440636,     0.02279330271,    0.000835506829,                 0,                 0,                 0,   0.0001554813975,     0.02279330271,    0.000835506829,                 0,     0.03665580367,    0.001376357783
          0,           0,          93,      -7.151178829,      -4.834790567,      -5.657321641,      -4.844170291,      -10.58863899,      0.4989440636,     0.02263094188,   0.0008317430068,                 0,                 0,                 0,   0.0001542970611,     0.02263094188,   0.0008317430068,                 0,     0.03675246975,    0.001376357783
          0,           0,          94,       -7.16009875,      -4.843454211,      -5.673954975,      -4.853831796,      -10.58776025,      0.4989440636,     0.02247136709,   0.0008277020049,                 0,                 0,                 0,   0.0001532504973,     0.02247136709,   0.0008277020049,                 0,     0.03683362929,    0.001376357783
          0,           0,          95,      -7.168943042,      -4.852033888,      -5.690383476,      -4.863391917,      -10.58687214,      0.4989440636,      0.0223145121,   0.0008233758768,                 0,                 0,                 0,   0.0001523248483,      0.0223145121,   0.0008233758768,                 0,     0.03689867262,    0.001376357783
          0,           0,          96,      -7.177724351,      -4.860528672,      -5.706594081,      -4.872851491,      -10.58597613,      0.4989440636,     0.02216031372,   0.0008187597639,                 0,                 0,                 0,   0.0001515048242,     0.02216031372,   0.0008187597639,                 0,     0.03694711972,    0.001376357783
          0,           0,          97,      -7.186447175,       -4.86893778,       -5.72256949,      -4.882210053,      -10.58506974,      0.4989440636,      0.0220087114,   0.0008138533451,                 0,                 0,                 0,   0.0001507770076,      0.0220087114,   0.0008138533451,                 0,     0.03697869132,    0.001376357783
