"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        4060,      -14.09177897,      -13.97200751,      -14.17074752
          0,           0,        4061,       -14.0801519,      -13.97757708,      -14.17542269
          0,           0,        4062,      -14.17942953,      -14.05473619,      -14.25562757
          0,           0,        4063,      -14.04101602,      -13.91676718,      -14.16067933
          0,           0,        4064,      -13.93509731,      -13.79927045,      -14.11365444
          0,           0,        4065,      -14.04331266,      -13.92595366,      -14.15887919
          0,           0,        4066,      -14.02424488,      -13.91288195,      -14.15863187
          0,           0,        4067,      -14.04147948,      -13.92834245,      -14.10709644
          0,           0,        4068,       -14.1512843,      -14.04441295,      -14.24684701
          0,           0,        4069,      -14.03651959,      -13.91792315,      -14.16076101
          0,           0,        4070,      -14.09637467,      -13.95826728,      -14.17611377
          0,           0,        4071,      -14.03229635,      -13.90100235,      -14.06886561
          0,           0,        4072,      -13.97347682,      -13.81420887,      -14.10664146
          0,           0,        4073,      -14.02477464,       -13.8850035,      -14.11836848
          0,           0,        4074,      -14.09387311,      -13.96196639,      -14.20467533
          0,           0,        4075,      -14.04832101,      -13.92853542,      -14.14152902
          0,           0,        4076,      -14.00314721,       -13.8902717,      -14.19238814
          0,           0,        4077,      -14.13172482,      -14.01523155,      -14.18117559
          0,           0,        4078,      -14.03363236,      -13.91969878,      -14.12070238
          0,           0,        4079,      -13.98958978,      -13.87785878,      -14.18166108
          0,           0,        4080,      -14.04053169,      -13.93987999,      -14.14260699
          0,           0,        4081,      -14.08221807,      -13.94078786,      -14.15783369
          0,           0,        4082,      -14.05842852,      -13.92617857,      -14.15828026
          0,           0,        4083,      -14.02275783,      -13.88416066,      -14.14290516
          0,           0,        4084,      -14.06827881,      -13.93150734,      -14.16025507
          0,           0,        4085,         -14.07529,      -13.94225923,      -14.14013986
          0,           0,        4086,       -14.0555143,      -13.93629051,      -14.16638211
          0,           0,        4087,      -14.16172794,      -14.06177178,      -14.24880007
          0,           0,        4088,      -14.02491879,      -13.89081187,      -14.10031394
          0,           0,        4089,        -14.025284,      -13.89377072,      -14.17725888
          0,           0,        4090,      -14.04042075,      -13.91754455,       -14.0991232
          0,           0,        4091,      -14.00933951,      -13.88069356,      -14.08135271
          0,           0,        4092,       -14.0288594,      -13.89050464,      -14.17974885
          0,           0,        4093,      -14.07084459,      -13.94580747,      -14.10186467
          0,           0,        4094,      -14.00007194,      -13.86541798,      -14.13217414
          0,           0,        4095,      -14.08069074,      -13.96372819,      -14.18499128
          0,           0,        4096,      -13.95882014,       -13.8214798,      -14.14430378
          0,           0,        4097,      -14.09054984,      -13.93153835,      -14.11580997
          0,           0,        4098,       -14.0398651,       -13.9030426,      -14.10167539
          0,           0,        4099,      -13.98184049,      -13.84577886,      -14.13932226
          0,           0,        4100,      -14.07566589,      -13.94192775,      -14.14962554
          0,           0,        4101,      -14.07276861,      -13.95904786,      -14.22352075
          0,           0,        4102,       -14.0721985,       -13.9811811,      -14.17861639
          0,           0,        4103,      -14.04856566,      -13.92969253,      -14.17376106
          0,           0,        4104,      -14.02272389,      -13.88931894,      -14.11075891
          0,           0,        4105,      -14.10973407,      -14.01371995,       -14.2494875
          0,           0,        4106,       -14.0033768,      -13.88044738,      -14.10099707
          0,           0,        4107,      -14.10424748,      -13.97556476,      -14.19142843
          0,           0,        4108,       -14.0501934,      -13.94623879,      -14.14233253
          0,           0,        4109,      -14.05287043,      -13.93157279,      -14.17512986
          0,           0,        4110,      -13.99502474,      -13.87017316,      -14.13057566
          0,           0,        4111,      -14.01382467,      -13.89691183,       -14.1846789
          0,           0,        4112,       -14.0447721,      -13.89741152,       -14.1358866
          0,           0,        4113,      -14.07972224,      -13.94786301,      -14.12844997
          0,           0,        4114,      -14.09546084,      -13.98302575,       -14.2228361
          0,           0,        4115,      -14.02329962,      -13.89646561,      -14.12263471
          0,           0,        4116,       -14.0095966,      -13.88075444,      -14.14537311
          0,           0,        4117,      -14.08943234,      -13.96679832,      -14.12631237
          0,           0,        4118,      -14.08098133,      -13.94948069,          -14.1679
          0,           0,        4119,      -14.00752237,      -13.86533578,      -14.15675237
          0,           0,        4120,      -14.02476393,      -13.90149639,      -14.15381986
          0,           0,        4121,      -14.03178384,      -13.91505122,      -14.17774969
          0,           0,        4122,      -14.03089736,      -13.91373478,      -14.10232069
          0,           0,        4123,      -14.00421419,      -13.88623285,      -14.12962133
          0,           0,        4124,      -14.05800903,       -13.9493301,      -14.21423233
          0,           0,        4125,      -14.08809471,      -13.98244305,      -14.20627788
          0,           0,        4126,      -14.08988862,      -13.95654144,      -14.18669723
          0,           0,        4127,      -13.98022588,      -13.87101961,      -14.15862711
          0,           0,        4128,      -14.01379701,      -13.87967233,      -14.10559497
          0,           0,        4129,      -14.01979791,      -13.90323339,      -14.15230234
          0,           0,        4130,      -13.97786511,      -13.84858635,      -14.10619782
          0,           0,        4131,      -14.02732471,      -13.91051102,      -14.09239991
          0,           0,        4132,      -14.08135759,      -13.96327295,      -14.23251051
          0,           0,        4133,      -13.96731781,      -13.84465299,      -14.12605162
          0,           0,        4134,      -14.04815784,       -13.9385268,      -14.13037946
          0,           0,        4135,      -14.05993459,      -13.95326343,       -14.1344071
          0,           0,        4136,      -14.09171547,      -13.95351869,      -14.15891968
          0,           0,        4137,      -13.97651544,      -13.85107874,      -14.10892825
          0,           0,        4138,      -14.03719886,      -13.90635472,      -14.10336541
          0,           0,        4139,      -14.01863458,      -13.88983243,      -14.11909845
          0,           0,        4140,      -14.09273087,      -13.97340905,      -14.29545004
          0,           0,        4141,      -13.97565946,      -13.86047996,      -14.10971702
          0,           0,        4142,      -14.01663296,      -13.87821628,      -14.10133705
          0,           0,        4143,      -14.00364386,      -13.88474391,      -14.13545297
          0,           0,        4144,      -13.97059432,      -13.85765009,      -14.09906793
          0,           0,        4145,      -14.02228335,      -13.91661707,      -14.09604329
          0,           0,        4146,      -14.05262091,      -13.95067864,      -14.15204505
          0,           0,        4147,      -14.06065995,      -13.93243393,      -14.18734089
          0,           0,        4148,      -14.14863461,      -14.00650544,      -14.22923175
          0,           0,        4149,      -14.08143476,      -13.95939476,      -14.18830679
          0,           0,        4150,      -14.03927791,      -13.91410972,      -14.18343857
          0,           0,        4151,      -14.02452138,      -13.91240983,      -14.13533164
          0,           0,        4152,       -14.0443051,      -13.92514903,      -14.11723371
          0,           0,        4153,      -13.99540041,       -13.8766902,      -14.12496939
          0,           0,        4154,      -14.04978292,       -13.9488993,      -14.14614289
          0,           0,        4155,      -13.99495919,      -13.86567713,      -14.18480006
          0,           0,        4156,      -14.06008535,      -13.92269128,      -14.12837318
          0,           0,        4157,       -14.0277301,      -13.90413526,      -14.11603989
          0,           0,        4158,      -14.00271941,      -13.87425806,      -14.11646008
          0,           0,        4159,      -14.07753721,      -13.95581212,      -14.17348881
          0,           0,        4160,      -14.09420182,      -13.98077001,      -14.16643716
          0,           0,        4161,      -14.03901758,      -13.89534411,      -14.11943835
          0,           0,        4162,      -14.05098334,      -13.91830004,      -14.15954561
          0,           0,        4163,      -14.11084397,       -13.9799157,      -14.18233186
          0,           0,        4164,      -14.06500998,      -13.92845496,       -14.1809913
          0,           0,        4165,      -14.10958746,      -13.98367626,      -14.24354313
          0,           0,        4166,      -14.05691301,      -13.92305958,      -14.14142439
          0,           0,        4167,      -14.06394813,      -13.92697316,      -14.17825507
          0,           0,        4168,      -13.99083491,      -13.86325665,       -14.1478871
          0,           0,        4169,      -14.03673954,      -13.92195941,       -14.1434894
          0,           0,        4170,      -13.99006754,      -13.88262249,      -14.13972498
          0,           0,        4171,      -14.01218421,      -13.90581895,      -14.09753814
          0,           0,        4172,      -14.08639553,      -14.00000984,      -14.11130555
          0,           0,        4173,      -13.95385813,      -13.82624055,      -14.10813646
          0,           0,        4174,      -14.08821305,      -13.93918639,      -14.14391858
          0,           0,        4175,      -14.05393729,      -13.92616377,      -14.13920438
          0,           0,        4176,      -14.04813398,      -13.89867814,      -14.14262382
          0,           0,        4177,      -14.00815848,      -13.86035739,      -14.22335008
          0,           0,        4178,      -13.99338169,      -13.85230363,      -14.08591107
          0,           0,        4179,      -14.00664166,      -13.90523692,      -14.16698124
          0,           0,        4180,      -14.06434298,       -13.9352131,      -14.13948292
          0,           0,        4181,      -14.05744785,       -13.9229244,      -14.14708201
          0,           0,        4182,      -14.00962462,      -13.86799772,      -14.13708802
          0,           0,        4183,      -14.08190818,      -13.95358138,      -14.12079557
          0,           0,        4184,      -14.08293312,      -13.95760927,      -14.11960876
          0,           0,        4185,      -13.99734644,      -13.85654374,      -14.11235886
          0,           0,        4186,      -14.01917937,      -13.89679392,      -14.11143244
          0,           0,        4187,      -14.08375619,      -13.95236694,      -14.17506255
          0,           0,        4188,      -14.17625703,      -14.03233338,      -14.23829667
          0,           0,        4189,      -14.10910377,      -13.98396408,      -14.19976166
          0,           0,        4190,      -14.07312522,      -13.94965979,       -14.2112715
          0,           0,        4191,      -14.05631577,      -13.93659598,      -14.14638011
          0,           0,        4192,      -14.05756459,      -13.93336302,      -14.15701581
          0,           0,        4193,      -14.02270319,      -13.88887491,      -14.09761959
          0,           0,        4194,      -14.11086685,      -13.98984877,      -14.20109435
          0,           0,        4195,      -14.03296453,      -13.91489675,       -14.1752502
          0,           0,        4196,      -14.03820735,      -13.90663019,      -14.09968158
          0,           0,        4197,      -14.04618104,       -13.9192774,      -14.13534822
          0,           0,        4198,      -14.05111986,       -13.9259096,      -14.22914116
          0,           0,        4199,        -14.050355,      -13.92625427,      -14.14372454
          0,           0,        4200,      -14.05333424,      -13.94509562,      -14.16326854
          0,           0,        4201,      -14.05172735,      -13.93628667,      -14.17940373
          0,           0,        4202,      -14.07070957,      -13.93804369,      -14.17224557
          0,           0,        4203,      -14.02704166,      -13.88827878,      -14.12527205
          0,           0,        4204,      -14.08942247,      -13.93076753,       -14.1200092
          0,           0,        4205,      -14.00793987,      -13.86840778,      -14.16151564
          0,           0,        4206,      -14.07854201,       -13.9636794,      -14.21641232
          0,           0,        4207,      -14.06211346,      -13.94032378,      -14.19911476
          0,           0,        4208,      -14.07734944,      -13.96204218,      -14.17304306
          0,           0,        4209,      -14.11205557,      -14.01032839,      -14.16855787
          0,           0,        4210,      -14.03364444,      -13.91136988,      -14.13487029
          0,           0,        4211,      -14.01646262,      -13.90381826,       -14.1595727
          0,           0,        4212,      -14.06475683,      -13.96204222,      -14.17116423
          0,           0,        4213,      -14.07211213,      -13.94675076,      -14.19734969
          0,           0,        4214,      -14.06282186,      -13.92487195,      -14.19019321
          0,           0,        4215,      -14.05822526,      -13.91727044,      -14.17868703
          0,           0,        4216,      -14.02962864,      -13.89916172,       -14.1342932
          0,           0,        4217,       -14.0870678,      -13.96715885,      -14.18459708
          0,           0,        4218,      -14.06459402,      -13.94332171,      -14.12982237
          0,           0,        4219,      -14.07040387,      -13.96412843,      -14.20606208
          0,           0,        4220,      -14.12386378,      -13.99017249,         -14.18839
          0,           0,        4221,      -14.00354758,      -13.85473328,      -14.11869218
          0,           0,        4222,       -14.0060761,      -13.86551191,      -14.13285669
          0,           0,        4223,      -14.16576386,      -14.02719789,      -14.24872112
          0,           0,        4224,      -14.03040422,      -13.90709629,      -14.12850016
          0,           0,        4225,      -14.12722133,       -14.0087691,      -14.23596922
          0,           0,        4226,      -13.99298987,      -13.86500493,      -14.10911141
          0,           0,        4227,       -14.0088088,      -13.88472906,      -14.17882264
          0,           0,        4228,      -14.00312977,      -13.87476977,      -14.11231861
          0,           0,        4229,      -14.01351674,      -13.88702751,      -14.09530244
          0,           0,        4230,      -14.02695921,      -13.91727191,      -14.19056848
          0,           0,        4231,      -14.01482376,      -13.88372186,      -14.14126345
          0,           0,        4232,      -14.08446724,      -13.94772358,      -14.17575019
          0,           0,        4233,      -14.03924302,      -13.91987843,      -14.16574355
          0,           0,        4234,      -14.01182657,      -13.89276761,       -14.0967139
          0,           0,        4235,      -14.09441895,      -13.98730841,      -14.17641324
          0,           0,        4236,       -14.0985027,      -13.95481841,      -14.11560831
          0,           0,        4237,      -13.96125635,      -13.81720884,      -14.06582478
          0,           0,        4238,      -13.93905612,      -13.82274649,      -14.10013617
          0,           0,        4239,      -14.00678115,      -13.89974601,       -14.1088925
          0,           0,        4240,      -14.09528655,      -13.97176315,      -14.20875155
          0,           0,        4241,        -14.118751,      -13.97482817,      -14.17326972
          0,           0,        4242,      -14.02197128,      -13.89510559,      -14.14334648
          0,           0,        4243,      -14.03723727,      -13.92128352,       -14.1762194
          0,           0,        4244,      -13.97833672,      -13.88115733,       -14.0851074
          0,           0,        4245,      -14.10272068,      -13.97140737,      -14.16682122
          0,           0,        4246,      -14.00703944,      -13.87164811,      -14.12967813
          0,           0,        4247,      -14.08820818,      -13.96605477,      -14.18840511
          0,           0,        4248,      -14.09391085,       -13.9659588,      -14.18886945
          0,           0,        4249,      -14.08929516,      -13.94438228,      -14.18013503
          0,           0,        4250,      -14.06158211,      -13.92871575,       -14.1509397
          0,           0,        4251,      -14.06942925,      -13.95816841,      -14.13045534
          0,           0,        4252,      -14.02578088,      -13.89894949,      -14.15615386
          0,           0,        4253,      -14.01579375,      -13.90267716,      -14.09380721
          0,           0,        4254,      -14.07335412,      -13.95402366,       -14.1252262
          0,           0,        4255,      -14.09815016,      -13.96604925,       -14.1425576
          0,           0,        4256,      -14.00424736,      -13.87857902,      -14.13687229
          0,           0,        4257,      -14.05761128,      -13.91120657,      -14.14392916
          0,           0,        4258,      -14.04677563,      -13.91066209,       -14.1698008
          0,           0,        4259,      -14.00415865,      -13.86512263,      -14.09910892
          0,           0,        4260,      -14.09120145,       -13.9632748,      -14.17398668
          0,           0,        4261,      -14.13319938,      -14.00198371,      -14.16431832
          0,           0,        4262,      -13.99914723,      -13.86676714,      -14.10404795
          0,           0,        4263,      -14.01452688,      -13.89186841,      -14.14930703
          0,           0,        4264,      -14.03438139,      -13.91969525,      -14.14400062
          0,           0,        4265,      -14.03511373,      -13.91413122,      -14.11752773
          0,           0,        4266,      -14.05000678,      -13.94413333,      -14.13961658
          0,           0,        4267,      -14.03723944,      -13.92825093,      -14.11036859
          0,           0,        4268,      -14.02337975,      -13.88079475,      -14.12685952
          0,           0,        4269,      -14.02180008,      -13.89601117,      -14.13824004
          0,           0,        4270,      -14.11004496,      -14.00019846,      -14.17062305
          0,           0,        4271,      -13.95182208,       -13.8268034,      -14.17031115
          0,           0,        4272,      -14.02859118,      -13.91278483,      -14.12996469
          0,           0,        4273,      -14.04726471,      -13.91611613,       -14.1187206
          0,           0,        4274,      -14.02553773,      -13.90701041,      -14.13121448
          0,           0,        4275,      -14.06285713,      -13.92959653,      -14.14835918
          0,           0,        4276,       -14.0180816,      -13.87295433,      -14.13801184
          0,           0,        4277,      -14.07706714,      -13.94896248,      -14.15427748
          0,           0,        4278,      -14.00645327,      -13.88816214,      -14.13845637
          0,           0,        4279,      -14.00160796,      -13.88033856,      -14.10798302
          0,           0,        4280,      -14.06004911,      -13.92437525,      -14.18505515
          0,           0,        4281,      -14.04824116,      -13.92258835,      -14.18906495
          0,           0,        4282,      -14.06549878,       -13.9577013,       -14.1772189
          0,           0,        4283,      -13.99395935,      -13.86377689,      -14.16853933
          0,           0,        4284,      -14.08780525,      -13.94007544,       -14.1807457
          0,           0,        4285,       -14.0542483,      -13.94315079,      -14.20991355
          0,           0,        4286,      -14.07447407,       -13.9641687,      -14.15825285
          0,           0,        4287,      -14.00880315,      -13.89612192,      -14.16031983
          0,           0,        4288,      -14.01393115,      -13.88930301,      -14.13083334
          0,           0,        4289,      -14.03498148,      -13.91330695,      -14.17227526
          0,           0,        4290,      -14.09048497,      -13.95992656,      -14.24135135
          0,           0,        4291,      -14.06030826,      -13.92886032,      -14.13750798
          0,           0,        4292,      -14.15356017,      -14.02937437,      -14.22793362
          0,           0,        4293,      -14.07314446,      -13.95923788,       -14.1531055
          0,           0,        4294,      -14.01645671,      -13.88035397,      -14.09367505
          0,           0,        4295,      -14.01924118,      -13.89996956,       -14.1874382
          0,           0,        4296,      -14.06125765,      -13.93167727,      -14.14364059
          0,           0,        4297,       -14.0099218,      -13.86786093,       -14.0819911
          0,           0,        4298,      -14.04134194,      -13.92635481,      -14.17467472
          0,           0,        4299,      -14.05645052,       -13.9373401,      -14.15757118
          0,           0,        4300,      -14.04936012,      -13.94454919,      -14.12432436
          0,           0,        4301,      -14.09583662,      -13.96214624,      -14.16852856
          0,           0,        4302,      -14.02240948,      -13.88875466,      -14.16886063
          0,           0,        4303,      -14.05703697,      -13.92785054,      -14.16260378
          0,           0,        4304,      -14.04805428,      -13.92910951,      -14.17581276
          0,           0,        4305,      -13.97211357,      -13.85730485,      -14.10014231
          0,           0,        4306,      -14.05610837,       -13.9093469,      -14.11533846
          0,           0,        4307,      -13.95714931,      -13.84015798,      -14.11330272
          0,           0,        4308,      -14.06279829,      -13.94681387,       -14.2599167
          0,           0,        4309,      -14.05557211,      -13.91106707,      -14.19428911
          0,           0,        4310,      -14.05294854,       -13.9310665,      -14.17195884
          0,           0,        4311,      -14.03478306,      -13.90253622,      -14.12021506
          0,           0,        4312,      -14.04334708,      -13.88787318,      -14.17263974
          0,           0,        4313,      -14.03537523,      -13.89834199,      -14.20734777
          0,           0,        4314,      -14.07980244,      -13.97258975,      -14.13609115
          0,           0,        4315,      -14.09599744,      -13.98443908,      -14.20258628
          0,           0,        4316,      -14.06481536,       -13.9305853,      -14.14397378
          0,           0,        4317,      -14.06404279,      -13.94383164,      -14.23306784
          0,           0,        4318,        -14.181481,      -14.04244362,      -14.22274939
          0,           0,        4319,      -14.04269596,      -13.91702347,      -14.14020446
          0,           0,        4320,      -14.03712506,      -13.93200559,       -14.1336452
          0,           0,        4321,      -14.17052923,      -14.03827057,      -14.25494005
          0,           0,        4322,      -14.01400729,      -13.89864041,      -14.13275853
          0,           0,        4323,      -14.07161382,      -13.95454988,      -14.17345676
          0,           0,        4324,      -13.98780196,      -13.86454109,      -14.12533758
          0,           0,        4325,      -14.05918338,      -13.93616622,      -14.12408926
          0,           0,        4326,      -14.01825474,      -13.91256128,      -14.18656889
          0,           0,        4327,      -13.97571982,      -13.87786275,      -14.12897906
          0,           0,        4328,      -14.13172553,      -13.99019045,      -14.14973817
          0,           0,        4329,      -14.03667362,      -13.91665366,      -14.13751313
          0,           0,        4330,      -14.04188398,      -13.91937952,      -14.17437341
          0,           0,        4331,      -14.03005673,       -13.9300883,      -14.16171715
          0,           0,        4332,      -14.02258301,      -13.88893491,      -14.12935962
          0,           0,        4333,      -14.08717555,      -13.95256905,      -14.19840197
          0,           0,        4334,      -14.05586189,      -13.94480016,      -14.15853351
          0,           0,        4335,      -13.96852477,      -13.85561033,      -14.14018852
          0,           0,        4336,      -14.04046703,      -13.91365095,      -14.10939423
          0,           0,        4337,      -14.01385641,      -13.89685904,      -14.13339553
          0,           0,        4338,      -14.03108203,      -13.92586817,      -14.17765425
          0,           0,        4339,      -14.02531359,      -13.89430476,      -14.09933048
          0,           0,        4340,      -14.04383106,      -13.89340296,      -14.12019504
          0,           0,        4341,      -14.18363501,      -14.05283372,      -14.23327174
          0,           0,        4342,      -14.06697318,      -13.94333707,      -14.16056499
          0,           0,        4343,      -13.99227779,      -13.86564842,      -14.10656103
          0,           0,        4344,      -14.02601097,      -13.89663819,      -14.14672365
          0,           0,        4345,      -14.06468241,      -13.92052835,      -14.15503918
          0,           0,        4346,      -13.95739197,      -13.83116408,      -14.09498442
          0,           0,        4347,      -13.98948459,       -13.8893168,      -14.12600175
          0,           0,        4348,      -14.08807251,      -13.97867037,      -14.18941894
          0,           0,        4349,      -14.05117433,      -13.93583446,      -14.15026487
          0,           0,        4350,      -14.05283383,      -13.92606988,      -14.14438057
          0,           0,        4351,      -14.04076261,      -13.91111579,      -14.10834193
          0,           0,        4352,       -14.1092969,      -13.97412827,      -14.22645897
          0,           0,        4353,      -14.07871372,      -13.96068393,      -14.17595898
          0,           0,        4354,      -14.04571059,      -13.93015466,      -14.14176641
          0,           0,        4355,      -14.04267964,       -13.9048672,      -14.19563802
          0,           0,        4356,      -14.07770733,      -13.94365538,      -14.14643413
          0,           0,        4357,      -14.01615805,      -13.90247828,      -14.09503644
          0,           0,        4358,      -14.05120968,      -13.93673635,       -14.1493492
          0,           0,        4359,       -14.0598778,      -13.93449052,      -14.15059303
          0,           0,        4360,      -14.05596523,      -13.92498857,      -14.12021514
          0,           0,        4361,      -13.97357437,      -13.85924314,      -14.14061099
          0,           0,        4362,      -14.02107871,      -13.89875113,      -14.16028243
          0,           0,        4363,       -14.0472154,      -13.90456065,      -14.10032552
          0,           0,        4364,      -14.06435688,      -13.93183354,      -14.18154412
          0,           0,        4365,       -14.0714284,      -13.95486398,      -14.17443713
          0,           0,        4366,      -14.04256828,      -13.93014197,      -14.14937297
          0,           0,        4367,      -14.12171423,      -13.98630492,      -14.22725266
          0,           0,        4368,       -14.0318795,      -13.91449983,      -14.16306765
          0,           0,        4369,      -14.05482892,      -13.94821393,      -14.17263818
          0,           0,        4370,      -14.04765807,      -13.93756284,      -14.11364934
          0,           0,        4371,      -13.97526398,      -13.84478499,      -14.09211216
          0,           0,        4372,      -13.96930621,      -13.83044609,      -14.09821362
          0,           0,        4373,      -13.99894074,       -13.8624937,      -14.11632117
          0,           0,        4374,      -14.03082445,      -13.89518584,      -14.14481467
          0,           0,        4375,       -14.0742843,      -13.93651985,      -14.15885058
          0,           0,        4376,      -14.06485256,      -13.93284408,      -14.16022256
          0,           0,        4377,      -14.08105386,      -13.96723092,      -14.12907874
          0,           0,        4378,      -14.07537839,      -13.94573368,      -14.18978831
          0,           0,        4379,      -14.07639244,      -13.95809749,      -14.16756048
          0,           0,        4380,      -14.07481136,      -13.95007088,      -14.18298993
          0,           0,        4381,      -13.99703887,      -13.87635445,      -14.11004001
          0,           0,        4382,      -13.99363364,        -13.864197,      -14.16234675
          0,           0,        4383,      -14.01637409,      -13.89285191,      -14.10969246
          0,           0,        4384,       -14.1366313,      -14.01708764,      -14.23511824
          0,           0,        4385,      -14.01153504,       -13.9196605,      -14.20134081
          0,           0,        4386,      -14.08128882,      -13.96230215,      -14.17538254
          0,           0,        4387,      -14.02356119,      -13.88897837,      -14.11771724
          0,           0,        4388,      -14.08561074,      -13.97557221,      -14.21608637
          0,           0,        4389,      -14.09629648,      -13.97565196,      -14.16334328
          0,           0,        4390,      -14.04101205,      -13.90841071,      -14.16768036
          0,           0,        4391,      -13.98747656,      -13.86951337,      -14.14575208
          0,           0,        4392,      -14.09933085,      -13.96090318,      -14.18202017
          0,           0,        4393,      -14.07907812,      -13.95842642,      -14.18153283
          0,           0,        4394,      -14.05369934,       -13.9512356,      -14.14279974
          0,           0,        4395,      -14.01894045,      -13.87982106,      -14.07446792
          0,           0,        4396,      -13.95528804,      -13.82849026,      -14.09540841
          0,           0,        4397,      -14.05633403,      -13.91478056,      -14.16057706
          0,           0,        4398,      -14.06202395,      -13.94657951,      -14.11086971
          0,           0,        4399,       -14.0254154,      -13.88648697,      -14.13119799
          0,           0,        4400,      -14.01786065,      -13.89637694,      -14.11938971
          0,           0,        4401,      -13.98867451,      -13.86150077,      -14.12946456
          0,           0,        4402,      -14.00340496,      -13.88825278,      -14.10815343
          0,           0,        4403,      -14.07700461,       -13.9352314,      -14.17289676
          0,           0,        4404,      -14.12653056,      -13.97818868,      -14.17311906
          0,           0,        4405,      -13.97840434,      -13.84762376,      -14.10319069
          0,           0,        4406,      -14.06488974,      -13.94864376,      -14.16796669
          0,           0,        4407,      -14.08504614,      -13.95853264,      -14.21121732
          0,           0,        4408,      -13.93238219,      -13.80947451,      -14.08065608
          0,           0,        4409,      -14.10480318,      -13.98621649,      -14.24893261
          0,           0,        4410,       -14.0540523,      -13.93649271,      -14.15829088
          0,           0,        4411,      -14.05352669,      -13.93444457,       -14.2074278
          0,           0,        4412,      -14.11017958,      -13.98020049,      -14.18668555
          0,           0,        4413,      -14.13054224,      -14.00698601,      -14.18860091
          0,           0,        4414,      -14.04065608,      -13.92986455,      -14.18069291
          0,           0,        4415,      -14.04611665,      -13.91938751,      -14.14050519
          0,           0,        4416,       -13.9972837,      -13.86923512,      -14.12630251
          0,           0,        4417,      -14.06900029,      -13.93866288,      -14.15571493
          0,           0,        4418,      -14.09994133,      -13.97350416,      -14.20485515
          0,           0,        4419,      -14.09083241,      -13.95826235,      -14.16593192
          0,           0,        4420,      -14.02176868,      -13.91517597,      -14.13125942
          0,           0,        4421,      -14.09728274,      -13.97869084,       -14.1638006
          0,           0,        4422,      -14.02172615,      -13.89830131,      -14.16744259
          0,           0,        4423,      -14.10745764,      -13.96789009,      -14.14598584
          0,           0,        4424,      -14.06499876,      -13.91818253,      -14.14852618
          0,           0,        4425,      -14.10007436,      -13.95263201,      -14.16385189
          0,           0,        4426,      -14.03422316,      -13.91677607,      -14.15077296
          0,           0,        4427,      -14.06289034,      -13.92963292,      -14.21962995
          0,           0,        4428,       -14.0920089,      -13.95490626,      -14.16497584
          0,           0,        4429,      -14.07707672,      -13.94878155,      -14.18666508
          0,           0,        4430,      -14.09475793,      -13.98315437,      -14.18057416
          0,           0,        4431,      -14.02767131,      -13.91172884,      -14.16602946
          0,           0,        4432,      -14.01863986,      -13.91474217,      -14.22326552
          0,           0,        4433,      -14.07307394,        -13.951129,      -14.16771903
          0,           0,        4434,      -14.09504804,      -13.96058261,      -14.18199918
          0,           0,        4435,        -14.103761,       -13.9807311,      -14.20825562
          0,           0,        4436,      -14.09219867,       -13.9492099,      -14.19067819
          0,           0,        4437,      -13.99237756,      -13.86891236,      -14.09394725
          0,           0,        4438,      -13.95942422,      -13.84773535,      -14.14161831
          0,           0,        4439,      -14.03207479,      -13.90906382,      -14.16424037
          0,           0,        4440,      -14.05874781,       -13.9397933,      -14.15649985
          0,           0,        4441,      -14.09908985,      -13.97413216,      -14.13473706
          0,           0,        4442,      -14.00020856,      -13.87320099,      -14.09288628
          0,           0,        4443,      -14.14765405,      -14.01865357,      -14.26397369
          0,           0,        4444,      -14.08414394,      -13.97333287,      -14.22027961
          0,           0,        4445,      -13.98129402,      -13.86096507,       -14.1453997
          0,           0,        4446,      -14.10956567,      -13.96916358,       -14.1720614
          0,           0,        4447,      -14.08628517,      -13.93672208,      -14.17637888
          0,           0,        4448,      -14.07811907,      -13.94009605,      -14.15156677
          0,           0,        4449,       -14.0046766,      -13.87164125,      -14.11442975
          0,           0,        4450,      -14.06474789,      -13.94057753,      -14.14349696
          0,           0,        4451,      -14.05777365,       -13.9385813,      -14.15578426
          0,           0,        4452,      -14.05530102,      -13.95678356,      -14.21772402
          0,           0,        4453,      -14.08545625,      -13.96086431,      -14.14499976
          0,           0,        4454,      -14.03036344,      -13.88817795,      -14.14513538
          0,           0,        4455,      -14.02161515,       -13.8835182,      -14.10429978
          0,           0,        4456,      -14.02293509,      -13.89886169,      -14.18222732
          0,           0,        4457,      -14.05318746,      -13.92270436,      -14.16562079
          0,           0,        4458,      -14.02494471,      -13.90375765,      -14.18179867
          0,           0,        4459,      -14.08190091,      -13.95906254,      -14.17272829
          0,           0,        4460,      -13.95381959,      -13.84492597,      -14.14449471
          0,           0,        4461,      -14.02785671,      -13.92114734,      -14.12809419
          0,           0,        4462,      -14.04278768,      -13.93503323,      -14.10807297
          0,           0,        4463,      -14.09953978,      -13.98636619,      -14.22783414
          0,           0,        4464,      -14.05886688,      -13.95181021,       -14.1808372
          0,           0,        4465,      -14.11517771,      -13.99724528,      -14.18201275
          0,           0,        4466,      -14.15462129,      -14.02333633,      -14.18547236
          0,           0,        4467,      -14.00270578,       -13.8668306,      -14.11747759
          0,           0,        4468,      -14.01137418,       -13.8926868,      -14.15327486
          0,           0,        4469,      -14.07962537,      -13.96006141,      -14.15844106
