Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
112,0.595323,0,1.68278,-0,5.99445e-08,0,0,0,0,0,0,0.579825,0.65,0.0298629,0.871544,0.673111,-0.680809,0.00312914,-0.000166597,3.08537e-05,0.00313372,1.11558,0,0,0,0,1.22258
113,0.608008,0,1.72002,-0,5.9981e-08,0,0,0,0,0,0,0.605544,0.65,0.0298407,0.888861,0.688009,-0.651014,0.00292147,-0.000139582,-6.49126e-06,0.00292481,1.11648,0,0,0,0,1.19269
114,0.920576,0,2.63095,-0,6.04444e-08,0,0,0,0,0,0,0.939483,0.65,-0.0065127,1.14244,1.05238,0.0777292,0.00168781,0.000194717,0.000205068,0.00171133,1.12793,0,0,0,0,1.11406
115,0.861694,0,2.46794,-0,6.0542e-08,0,0,0,0,0,0,0.429286,0.65,-0.0213898,0.779259,0.987178,-0.052676,0.00354229,-1.42081e-05,-0.000415394,0.0035666,1.13035,0,0,0,0,1.55401
116,0.87018,0,2.49277,-0,6.05515e-08,0,0,0,0,0,0,0.41626,0.65,-0.0197565,0.772116,0.997107,-0.0328182,0.00359253,6.71014e-06,-0.000490029,0.0036258,1.13058,0,0,0,0,1.57427
117,0.869707,0,2.49137,-0,6.05507e-08,0,0,0,0,0,0,0.414053,0.65,-0.0194264,0.77092,0.996547,-0.0339374,0.00362062,2.39232e-06,-0.000516778,0.00365731,1.13056,0,0,0,0,1.58066
118,0.57524,0,1.62949,-0,6.00413e-08,0,0,0,0,0,0,0.470419,0.65,0.0252269,0.802764,0.651796,-0.723439,0.00338665,-0.000205892,0.000260111,0.00340286,1.11797,0,0,0,0,1.25029
119,0.986353,0,2.83048,-0,6.06308e-08,0,0,0,0,0,0,0.983187,0.65,0.000822475,1.17863,1.13219,0.23735,0.000547333,0.000272403,-6.1564e-05,0.000614465,1.13255,0,0,0,0,0.689065
120,1.20295,0,3.472,-0,6.08943e-08,0,0,0,0,0,0,0.376768,0.65,-0.00517682,0.751319,1.3888,0.750571,0.00162908,0.00151766,-0.0011825,0.00252101,1.1391,0,0,0,0,1.54733
121,1.22998,0,3.5521,-0,6.09211e-08,0,0,0,0,0,0,0.375608,0.65,-0.00248361,0.750724,1.42084,0.814645,0.00106347,0.00185913,3.48845e-05,0.00214209,1.13977,0,0,0,0,1.42988
122,0.995112,0,2.85627,-0,6.06413e-08,0,0,0,0,0,0,0.989333,0.65,-1.84675e-05,1.18376,1.14251,0.257988,7.37868e-05,5.02583e-05,-0.000152127,0.000176389,1.13281,0,0,0,0,0.400961
123,1.22566,0,3.53916,-0,6.09154e-08,0,0,0,0,0,0,0.375568,0.65,-0.00217477,0.750704,1.41567,0.804299,0.00106741,0.00186356,0.000235805,0.00216051,1.13962,0,0,0,0,1.45075
